Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
sangat rekomendasi buat kita yang ingin lulus ujian bahasa jepang .,sangat rekomendasi buat kita yang ingin lulus ujian bahasa jepang,sangat rekomendasi buat kita yang ingin lulus ujian bahasa jepang,sangat rekomendasi buat kita yang ingin lulus ujian bahasa jepang,sangat rekomendasi buat kita yang ingin lulus ujian bahasa jepang,"['sangat', 'rekomendasi', 'buat', 'kita', 'yang', 'ingin', 'lulus', 'ujian', 'bahasa', 'jepang']","['sangat', 'rekomendasi', 'buat', 'kita', 'yang', 'ingin', 'lulus', 'ujian', 'bahasa', 'jepang']","['rekomendasi', 'lulus', 'ujian', 'bahasa', 'jepang']",rekomendasi lulus ujian bahasa jepang,rekomendasi lulus uji bahasa jepang,"['rekomendasi', 'lulus', 'uji', 'bahasa', 'jepang']",10,positive
"mazi sangat cocok untuk kalian yg ingin belajar bahasa jepang, karena adanya fitur translate, kosakata, latihan menulis, dan majalah versi jepang yg cocok untuk latihan membaca, bahkan mazi juga latihan jlpt yg membuat mazi ini cocok untuk pemula yg ingin belajar bahasa jepang",mazi sangat cocok untuk kalian yg ingin belajar bahasa jepang karena adanya fitur translate kosakata latihan menulis dan majalah versi jepang yg cocok untuk latihan membaca bahkan mazi juga latihan jlpt yg membuat mazi ini cocok untuk pemula yg ingin belajar bahasa jepang,mazi sangat cocok untuk kalian yg ingin belajar bahasa jepang karena adanya fitur translate kosakata latihan menulis dan majalah versi jepang yg cocok untuk latihan membaca bahkan mazi juga latihan jlpt yg membuat mazi ini cocok untuk pemula yg ingin belajar bahasa jepang,mazi sangat cocok untuk kalian yg ingin belajar bahasa jepang karena adanya fitur translate kosakata latihan menulis dan majalah versi jepang yg cocok untuk latihan membaca bahkan mazi juga latihan jlpt yg membuat mazi ini cocok untuk pemula yg ingin belajar bahasa jepang,mazi sangat cocok untuk kalian yang ingin belajar bahasa jepang karena adanya fitur translate kosakata latihan menulis dan majalah versi jepang yang cocok untuk latihan membaca bahkan mazi juga latihan jlpt yang membuat mazi ini cocok untuk pemula yang ingin belajar bahasa jepang,"['mazi', 'sangat', 'cocok', 'untuk', 'kalian', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang', 'karena', 'adanya', 'fitur', 'translate', 'kosakata', 'latihan', 'menulis', 'dan', 'majalah', 'versi', 'jepang', 'yang', 'cocok', 'untuk', 'latihan', 'membaca', 'bahkan', 'mazi', 'juga', 'latihan', 'jlpt', 'yang', 'membuat', 'mazi', 'ini', 'cocok', 'untuk', 'pemula', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang']","['mazi', 'sangat', 'cocok', 'untuk', 'kalian', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang', 'karena', 'adanya', 'fitur', 'translate', 'kosakata', 'latihan', 'menulis', 'dan', 'majalah', 'versi', 'jepang', 'yang', 'cocok', 'untuk', 'latihan', 'membaca', 'bahkan', 'mazi', 'juga', 'latihan', 'jlpt', 'yang', 'membuat', 'mazi', 'ini', 'cocok', 'untuk', 'pemula', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang']","['mazi', 'cocok', 'belajar', 'bahasa', 'jepang', 'fitur', 'translate', 'kosakata', 'latihan', 'menulis', 'majalah', 'versi', 'jepang', 'cocok', 'latihan', 'membaca', 'mazi', 'latihan', 'jlpt', 'mazi', 'cocok', 'pemula', 'belajar', 'bahasa', 'jepang']",mazi cocok belajar bahasa jepang fitur translate kosakata latihan menulis majalah versi jepang cocok latihan membaca mazi latihan jlpt mazi cocok pemula belajar bahasa jepang,mazi cocok ajar bahasa jepang fitur translate kosakata latih tulis majalah versi jepang cocok latih baca mazi latih jlpt mazi cocok mula ajar bahasa jepang,"['mazi', 'cocok', 'ajar', 'bahasa', 'jepang', 'fitur', 'translate', 'kosakata', 'latih', 'tulis', 'majalah', 'versi', 'jepang', 'cocok', 'latih', 'baca', 'mazi', 'latih', 'jlpt', 'mazi', 'cocok', 'mula', 'ajar', 'bahasa', 'jepang']",59,positive
"fitur lengkap, recommended",fitur lengkap recommended,fitur lengkap recommended,fitur lengkap recommended,fitur lengkap recommended,"['fitur', 'lengkap', 'recommended']","['fitur', 'lengkap', 'recommended']","['fitur', 'lengkap', 'recommended']",fitur lengkap recommended,fitur lengkap recommended,"['fitur', 'lengkap', 'recommended']",5,positive
"Untuk seluruh fitur dari aplikasi ini sangat bagus dan bermanfaat. Tetapi masih memiliki kekurangan di terjemahan penjelasan tentang tata bahasa, sebaik bukan hanya bahasa Inggris saja tetapi tersedia juga bahasa Indonesia agar lebih membantu kami orang Indonesia untuk belajar bahasa Jepang dengan aplikasi yang sebagus ini",Untuk seluruh fitur dari aplikasi ini sangat bagus dan bermanfaat Tetapi masih memiliki kekurangan di terjemahan penjelasan tentang tata bahasa sebaik bukan hanya bahasa Inggris saja tetapi tersedia juga bahasa Indonesia agar lebih membantu kami orang Indonesia untuk belajar bahasa Jepang dengan aplikasi yang sebagus ini,untuk seluruh fitur dari aplikasi ini sangat bagus dan bermanfaat tetapi masih memiliki kekurangan di terjemahan penjelasan tentang tata bahasa sebaik bukan hanya bahasa inggris saja tetapi tersedia juga bahasa indonesia agar lebih membantu kami orang indonesia untuk belajar bahasa jepang dengan aplikasi yang sebagus ini,untuk seluruh fitur dari aplikasi ini sangat bagus dan bermanfaat masih memiliki kekurangan di terjemahan penjelasan tentang tata bahasa sebaik bukan hanya bahasa inggris saja tersedia juga bahasa indonesia agar lebih membantu kami orang indonesia untuk belajar bahasa jepang dengan aplikasi yang sebagus ini,untuk seluruh fitur dari aplikasi ini sangat bagus dan bermanfaat masih memiliki kekurangan di terjemahan penjelasan tentang tata bahasa sebaik bukan hanya bahasa inggris saja tersedia juga bahasa indonesia agar lebih membantu kami orang indonesia untuk belajar bahasa jepang dengan aplikasi yang sebagus ini,"['untuk', 'seluruh', 'fitur', 'dari', 'aplikasi', 'ini', 'sangat', 'bagus', 'dan', 'bermanfaat', 'masih', 'memiliki', 'kekurangan', 'di', 'terjemahan', 'penjelasan', 'tentang', 'tata', 'bahasa', 'sebaik', 'bukan', 'hanya', 'bahasa', 'inggris', 'saja', 'tersedia', 'juga', 'bahasa', 'indonesia', 'agar', 'lebih', 'membantu', 'kami', 'orang', 'indonesia', 'untuk', 'belajar', 'bahasa', 'jepang', 'dengan', 'aplikasi', 'yang', 'sebagus', 'ini']","['untuk', 'seluruh', 'fitur', 'dari', 'aplikasi', 'ini', 'sangat', 'bagus', 'dan', 'bermanfaat', 'masih', 'memiliki', 'kekurangan', 'di', 'terjemahan', 'penjelasan', 'tentang', 'tata', 'bahasa', 'sebaik', 'bukan', 'hanya', 'bahasa', 'inggris', 'saja', 'tersedia', 'juga', 'bahasa', 'indonesia', 'agar', 'lebih', 'membantu', 'kami', 'orang', 'indonesia', 'untuk', 'belajar', 'bahasa', 'jepang', 'dengan', 'aplikasi', 'yang', 'sebagus', 'ini']","['fitur', 'aplikasi', 'bagus', 'bermanfaat', 'memiliki', 'kekurangan', 'terjemahan', 'penjelasan', 'tata', 'bahasa', 'bahasa', 'inggris', 'tersedia', 'bahasa', 'indonesia', 'membantu', 'orang', 'indonesia', 'belajar', 'bahasa', 'jepang', 'aplikasi', 'sebagus']",fitur aplikasi bagus bermanfaat memiliki kekurangan terjemahan penjelasan tata bahasa bahasa inggris tersedia bahasa indonesia membantu orang indonesia belajar bahasa jepang aplikasi sebagus,fitur aplikasi bagus manfaat milik kurang terjemah jelas tata bahasa bahasa inggris sedia bahasa indonesia bantu orang indonesia ajar bahasa jepang aplikasi bagus,"['fitur', 'aplikasi', 'bagus', 'manfaat', 'milik', 'kurang', 'terjemah', 'jelas', 'tata', 'bahasa', 'bahasa', 'inggris', 'sedia', 'bahasa', 'indonesia', 'bantu', 'orang', 'indonesia', 'ajar', 'bahasa', 'jepang', 'aplikasi', 'bagus']",67,positive
"Sangat membantu namun banyak sekali bug-nya (kuis harian opsi jawabannya rusak dan berubah menjadi bahasa Vietnam). Banyak yang belum di terjemahkan ke dalam bahasa Indonesia, iklan tidak bisa di unduh.",Sangat membantu namun banyak sekali bugnya kuis harian opsi jawabannya rusak dan berubah menjadi bahasa Vietnam Banyak yang belum di terjemahkan ke dalam bahasa Indonesia iklan tidak bisa di unduh,sangat membantu namun banyak sekali bugnya kuis harian opsi jawabannya rusak dan berubah menjadi bahasa vietnam banyak yang belum di terjemahkan ke dalam bahasa indonesia iklan tidak bisa di unduh,sangat membantu banyak sekali bugnya kuis harian opsi jawabannya rusak dan berubah menjadi bahasa vietnam banyak yang belum di terjemahkan ke dalam bahasa indonesia iklan tidak bisa di unduh,sangat membantu banyak sekali bugnya kuis harian opsi jawabannya rusak dan berubah menjadi bahasa vietnam banyak yang belum di terjemahkan ke dalam bahasa indonesia iklan tidak bisa di unduh,"['sangat', 'membantu', 'banyak', 'sekali', 'bugnya', 'kuis', 'harian', 'opsi', 'jawabannya', 'rusak', 'dan', 'berubah', 'menjadi', 'bahasa', 'vietnam', 'banyak', 'yang', 'belum', 'di', 'terjemahkan', 'ke', 'dalam', 'bahasa', 'indonesia', 'iklan', 'tidak', 'bisa', 'di', 'unduh']","['sangat', 'membantu', 'banyak', 'sekali', 'bugnya', 'kuis', 'harian', 'opsi', 'jawabannya', 'rusak', 'dan', 'berubah', 'menjadi', 'bahasa', 'vietnam', 'banyak', 'yang', 'belum', 'di', 'terjemahkan', 'ke', 'dalam', 'bahasa', 'indonesia', 'iklan', 'tidak', 'bisa', 'di', 'unduh']","['membantu', 'bugnya', 'kuis', 'harian', 'opsi', 'jawabannya', 'rusak', 'berubah', 'bahasa', 'vietnam', 'terjemahkan', 'bahasa', 'indonesia', 'iklan', 'unduh']",membantu bugnya kuis harian opsi jawabannya rusak berubah bahasa vietnam terjemahkan bahasa indonesia iklan unduh,bantu bugnya kuis hari opsi jawab rusak ubah bahasa vietnam terjemah bahasa indonesia iklan unduh,"['bantu', 'bugnya', 'kuis', 'hari', 'opsi', 'jawab', 'rusak', 'ubah', 'bahasa', 'vietnam', 'terjemah', 'bahasa', 'indonesia', 'iklan', 'unduh']",23,positive
gw sangat terbantu untuk menghafal dan menulis hiragana dan Katakana apalagi saat menulis entah itu nama atau pun kosakata terimakasih mazii,gw sangat terbantu untuk menghafal dan menulis hiragana dan Katakana apalagi saat menulis entah itu nama atau pun kosakata terimakasih mazii,gw sangat terbantu untuk menghafal dan menulis hiragana dan katakana apalagi saat menulis entah itu nama atau pun kosakata terimakasih mazii,gw sangat terbantu untuk menghafal dan menulis hiragana dan katakana apalagi saat menulis entah itu nama atau pun kosakata terimakasih mazii,aku sangat terbantu untuk menghafal dan menulis hiragana dan katakana apalagi saat menulis entah itu nama atau pun kosakata terimakasih mazii,"['aku', 'sangat', 'terbantu', 'untuk', 'menghafal', 'dan', 'menulis', 'hiragana', 'dan', 'katakana', 'apalagi', 'saat', 'menulis', 'entah', 'itu', 'nama', 'atau', 'pun', 'kosakata', 'terimakasih', 'mazii']","['aku', 'sangat', 'terbantu', 'untuk', 'menghafal', 'dan', 'menulis', 'hiragana', 'dan', 'katakana', 'apalagi', 'saat', 'menulis', 'entah', 'itu', 'nama', 'atau', 'pun', 'kosakata', 'terimakasih', 'mazii']","['terbantu', 'menghafal', 'menulis', 'hiragana', 'katakana', 'menulis', 'nama', 'kosakata', 'terimakasih', 'mazii']",terbantu menghafal menulis hiragana katakana menulis nama kosakata terimakasih mazii,bantu hafal tulis hiragana katakana tulis nama kosakata terimakasih mazi,"['bantu', 'hafal', 'tulis', 'hiragana', 'katakana', 'tulis', 'nama', 'kosakata', 'terimakasih', 'mazi']",12,positive
"Aplikasi ini bagus banget untuk belajar bahasa jepang semua cara baca kanji , cara menulis , tatabahasa dll sudah komplit tapi sayang di bagian tatabahasa / bunpou masih memakai bahasa inggris Semoga kedepannya bisa dirubah ke bahasa indonesia dan menjadi aplikasi yang lebih baik . Amin Mohon maaf saya kasih bintang 4 duli ya 🙏🙏",Aplikasi ini bagus banget untuk belajar bahasa jepang semua cara baca kanji  cara menulis  tatabahasa dll sudah komplit tapi sayang di bagian tatabahasa  bunpou masih memakai bahasa inggris Semoga kedepannya bisa dirubah ke bahasa indonesia dan menjadi aplikasi yang lebih baik  Amin Mohon maaf saya kasih bintang  duli ya,aplikasi ini bagus banget untuk belajar bahasa jepang semua cara baca kanji  cara menulis  tatabahasa dll sudah komplit tapi sayang di bagian tatabahasa  bunpou masih memakai bahasa inggris semoga kedepannya bisa dirubah ke bahasa indonesia dan menjadi aplikasi yang lebih baik  amin mohon maaf saya kasih bintang  duli ya,aplikasi ini bagus banget untuk belajar bahasa jepang semua cara baca kanji  cara menulis  tatabahasa dll sudah komplit sayang di bagian tatabahasa  bunpou masih memakai bahasa inggris semoga kedepannya bisa dirubah ke bahasa indonesia dan menjadi aplikasi yang lebih baik  amin mohon maaf saya kasih bintang  duli ya,aplikasi ini bagus banget untuk belajar bahasa jepang semua cara baca kanji cara menulis tatabahasa dan lain-lain sudah komplit sayang di bagian tatabahasa bunpou masih memakai bahasa inggris semoga kedepannya bisa dirubah ke bahasa indonesia dan menjadi aplikasi yang lebih baik amin mohon maaf saya kasih bintang duli iya,"['aplikasi', 'ini', 'bagus', 'banget', 'untuk', 'belajar', 'bahasa', 'jepang', 'semua', 'cara', 'baca', 'kanji', 'cara', 'menulis', 'tatabahasa', 'dan', 'lain-lain', 'sudah', 'komplit', 'sayang', 'di', 'bagian', 'tatabahasa', 'bunpou', 'masih', 'memakai', 'bahasa', 'inggris', 'semoga', 'kedepannya', 'bisa', 'dirubah', 'ke', 'bahasa', 'indonesia', 'dan', 'menjadi', 'aplikasi', 'yang', 'lebih', 'baik', 'amin', 'mohon', 'maaf', 'saya', 'kasih', 'bintang', 'duli', 'iya']","['aplikasi', 'ini', 'bagus', 'banget', 'untuk', 'belajar', 'bahasa', 'jepang', 'semua', 'cara', 'baca', 'kanji', 'cara', 'menulis', 'tatabahasa', 'dan', 'lain-lain', 'sudah', 'komplit', 'sayang', 'di', 'bagian', 'tatabahasa', 'bunpou', 'masih', 'memakai', 'bahasa', 'inggris', 'semoga', 'kedepannya', 'bisa', 'dirubah', 'ke', 'bahasa', 'indonesia', 'dan', 'menjadi', 'aplikasi', 'yang', 'lebih', 'baik', 'amin', 'mohon', 'maaf', 'saya', 'kasih', 'bintang', 'duli', 'iya']","['aplikasi', 'bagus', 'banget', 'belajar', 'bahasa', 'jepang', 'baca', 'kanji', 'menulis', 'tatabahasa', 'lain-lain', 'komplit', 'sayang', 'tatabahasa', 'bunpou', 'memakai', 'bahasa', 'inggris', 'semoga', 'kedepannya', 'dirubah', 'bahasa', 'indonesia', 'aplikasi', 'baik', 'amin', 'mohon', 'maaf', 'kasih', 'bintang', 'duli']",aplikasi bagus banget belajar bahasa jepang baca kanji menulis tatabahasa lain-lain komplit sayang tatabahasa bunpou memakai bahasa inggris semoga kedepannya dirubah bahasa indonesia aplikasi baik amin mohon maaf kasih bintang duli,aplikasi bagus banget ajar bahasa jepang baca kanji tulis tatabahasa lain komplit sayang tatabahasa bunpou pakai bahasa inggris moga depan rubah bahasa indonesia aplikasi baik amin mohon maaf kasih bintang duli,"['aplikasi', 'bagus', 'banget', 'ajar', 'bahasa', 'jepang', 'baca', 'kanji', 'tulis', 'tatabahasa', 'lain', 'komplit', 'sayang', 'tatabahasa', 'bunpou', 'pakai', 'bahasa', 'inggris', 'moga', 'depan', 'rubah', 'bahasa', 'indonesia', 'aplikasi', 'baik', 'amin', 'mohon', 'maaf', 'kasih', 'bintang', 'duli']",78,positive
"Dikarenakan ketika saya masuk ke apk ini dan ingin belajar akan tetapi mengapa ada pembayaran sedangkan saya mencari uang sehari² saja susah pendapatannya,mohon untuk tidak ada pembayaran pada apk ini",Dikarenakan ketika saya masuk ke apk ini dan ingin belajar akan tetapi mengapa ada pembayaran sedangkan saya mencari uang sehari² saja susah pendapatannyamohon untuk tidak ada pembayaran pada apk ini,dikarenakan ketika saya masuk ke apk ini dan ingin belajar akan tetapi mengapa ada pembayaran sedangkan saya mencari uang sehari² saja susah pendapatannyamohon untuk tidak ada pembayaran pada apk ini,dikarenakan ketika saya masuk ke apk ini dan ingin belajar akan mengapa ada pembayaran sedangkan saya mencari uang sehari² saja susah pendapatannyamohon untuk tidak ada pembayaran pada apk ini,dikarenakan ketika saya masuk ke apk ini dan ingin belajar akan mengapa ada pembayaran sedangkan saya mencari uang sehari² saja susah pendapatannyamohon untuk tidak ada pembayaran pada apk ini,"['dikarenakan', 'ketika', 'saya', 'masuk', 'ke', 'apk', 'ini', 'dan', 'ingin', 'belajar', 'akan', 'mengapa', 'ada', 'pembayaran', 'sedangkan', 'saya', 'mencari', 'uang', 'sehari²', 'saja', 'susah', 'pendapatannyamohon', 'untuk', 'tidak', 'ada', 'pembayaran', 'pada', 'apk', 'ini']","['dikarenakan', 'ketika', 'saya', 'masuk', 'ke', 'apk', 'ini', 'dan', 'ingin', 'belajar', 'akan', 'mengapa', 'ada', 'pembayaran', 'sedangkan', 'saya', 'mencari', 'uang', 'sehari²', 'saja', 'susah', 'pendapatannyamohon', 'untuk', 'tidak', 'ada', 'pembayaran', 'pada', 'apk', 'ini']","['masuk', 'apk', 'belajar', 'pembayaran', 'mencari', 'uang', 'sehari²', 'susah', 'pendapatannyamohon', 'pembayaran', 'apk']",masuk apk belajar pembayaran mencari uang sehari² susah pendapatannyamohon pembayaran apk,masuk apk ajar bayar cari uang hari susah pendapatannyamohon bayar apk,"['masuk', 'apk', 'ajar', 'bayar', 'cari', 'uang', 'hari', 'susah', 'pendapatannyamohon', 'bayar', 'apk']",21,positive
"Waaaah saya sangat senang sekali dengan adanya aplikasi ini, saya bisa mengetik semua kanji yang saya tidak ketahui, saya bisa tau artinya, saya bs tau cara tulisnya, spellnya, dan kosakata serta kalimat kalimat lain yang bersangkutan dengan kanji tersebut serta cara bacanya, aplikasi ini luar biasa, saya langsung membagikannya kepada kelima adik saya untuk menggunakan apkikasi yang sama yaitu mazii, saya benar brnar sangat terbantu. sukses dan terus inovative",Waaaah saya sangat senang sekali dengan adanya aplikasi ini saya bisa mengetik semua kanji yang saya tidak ketahui saya bisa tau artinya saya bs tau cara tulisnya spellnya dan kosakata serta kalimat kalimat lain yang bersangkutan dengan kanji tersebut serta cara bacanya aplikasi ini luar biasa saya langsung membagikannya kepada kelima adik saya untuk menggunakan apkikasi yang sama yaitu mazii saya benar brnar sangat terbantu sukses dan terus inovative,waaaah saya sangat senang sekali dengan adanya aplikasi ini saya bisa mengetik semua kanji yang saya tidak ketahui saya bisa tau artinya saya bs tau cara tulisnya spellnya dan kosakata serta kalimat kalimat lain yang bersangkutan dengan kanji tersebut serta cara bacanya aplikasi ini luar biasa saya langsung membagikannya kepada kelima adik saya untuk menggunakan apkikasi yang sama yaitu mazii saya benar brnar sangat terbantu sukses dan terus inovative,waaaah saya sangat senang sekali dengan adanya aplikasi ini saya bisa mengetik semua kanji yang saya tidak ketahui saya bisa tau artinya saya bs tau cara tulisnya spellnya dan kosakata kalimat kalimat lain yang bersangkutan dengan kanji tersebut cara bacanya aplikasi ini luar biasa saya langsung membagikannya kepada kelima adik saya untuk menggunakan apkikasi yang sama yaitu mazii saya benar brnar sangat terbantu sukses dan terus inovative,waaaah saya sangat senang sekali dengan adanya aplikasi ini saya bisa mengetik semua kanji yang saya tidak ketahui saya bisa tahu artinya saya bisa tahu cara tulisnya spellnya dan kosakata kalimat kalimat lain yang bersangkutan dengan kanji tersebut cara bacanya aplikasi ini luar biasa saya langsung membagikannya kepada kelima adik saya untuk menggunakan apkikasi yang sama yaitu mazii saya benar brnar sangat terbantu sukses dan terus inovative,"['waaaah', 'saya', 'sangat', 'senang', 'sekali', 'dengan', 'adanya', 'aplikasi', 'ini', 'saya', 'bisa', 'mengetik', 'semua', 'kanji', 'yang', 'saya', 'tidak', 'ketahui', 'saya', 'bisa', 'tahu', 'artinya', 'saya', 'bisa', 'tahu', 'cara', 'tulisnya', 'spellnya', 'dan', 'kosakata', 'kalimat', 'kalimat', 'lain', 'yang', 'bersangkutan', 'dengan', 'kanji', 'tersebut', 'cara', 'bacanya', 'aplikasi', 'ini', 'luar', 'biasa', 'saya', 'langsung', 'membagikannya', 'kepada', 'kelima', 'adik', 'saya', 'untuk', 'menggunakan', 'apkikasi', 'yang', 'sama', 'yaitu', 'mazii', 'saya', 'benar', 'brnar', 'sangat', 'terbantu', 'sukses', 'dan', 'terus', 'inovative']","['wah', 'saya', 'sangat', 'senang', 'sekali', 'dengan', 'adanya', 'aplikasi', 'ini', 'saya', 'bisa', 'mengetik', 'semua', 'kanji', 'yang', 'saya', 'tidak', 'ketahui', 'saya', 'bisa', 'tahu', 'artinya', 'saya', 'bisa', 'tahu', 'cara', 'tulisnya', 'spellnya', 'dan', 'kosakata', 'kalimat', 'kalimat', 'lain', 'yang', 'bersangkutan', 'dengan', 'kanji', 'tersebut', 'cara', 'bacanya', 'aplikasi', 'ini', 'luar', 'biasa', 'saya', 'langsung', 'membagikannya', 'kepada', 'kelima', 'adik', 'saya', 'untuk', 'menggunakan', 'apkikasi', 'yang', 'sama', 'yaitu', 'mazii', 'saya', 'benar', 'brnar', 'sangat', 'terbantu', 'sukses', 'dan', 'terus', 'inovative']","['senang', 'aplikasi', 'mengetik', 'kanji', 'ketahui', 'tulisnya', 'spellnya', 'kosakata', 'kalimat', 'kalimat', 'bersangkutan', 'kanji', 'bacanya', 'aplikasi', 'langsung', 'membagikannya', 'adik', 'apkikasi', 'mazii', 'brnar', 'terbantu', 'sukses', 'inovative']",senang aplikasi mengetik kanji ketahui tulisnya spellnya kosakata kalimat kalimat bersangkutan kanji bacanya aplikasi langsung membagikannya adik apkikasi mazii brnar terbantu sukses inovative,senang aplikasi etik kanji tahu tulis spellnya kosakata kalimat kalimat sangkut kanji baca aplikasi langsung bagi adik apkikasi mazi brnar bantu sukses inovative,"['senang', 'aplikasi', 'etik', 'kanji', 'tahu', 'tulis', 'spellnya', 'kosakata', 'kalimat', 'kalimat', 'sangkut', 'kanji', 'baca', 'aplikasi', 'langsung', 'bagi', 'adik', 'apkikasi', 'mazi', 'brnar', 'bantu', 'sukses', 'inovative']",66,positive
sangat bagus untuk belajar menulis dan membaca bahasa Jepang,sangat bagus untuk belajar menulis dan membaca bahasa Jepang,sangat bagus untuk belajar menulis dan membaca bahasa jepang,sangat bagus untuk belajar menulis dan membaca bahasa jepang,sangat bagus untuk belajar menulis dan membaca bahasa jepang,"['sangat', 'bagus', 'untuk', 'belajar', 'menulis', 'dan', 'membaca', 'bahasa', 'jepang']","['sangat', 'bagus', 'untuk', 'belajar', 'menulis', 'dan', 'membaca', 'bahasa', 'jepang']","['bagus', 'belajar', 'menulis', 'membaca', 'bahasa', 'jepang']",bagus belajar menulis membaca bahasa jepang,bagus ajar tulis baca bahasa jepang,"['bagus', 'ajar', 'tulis', 'baca', 'bahasa', 'jepang']",18,positive
"huaaa aku bingunggg mslh nyaa sebagian besar tulisannya kanji smuaa, aku yg masih baru belajar bahasa Jepang jadi bingunggg😔😔😔",huaaa aku bingunggg mslh nyaa sebagian besar tulisannya kanji smuaa aku yg masih baru belajar bahasa Jepang jadi bingunggg,huaaa aku bingunggg mslh nyaa sebagian besar tulisannya kanji smuaa aku yg masih baru belajar bahasa jepang jadi bingunggg,huaaa aku bingunggg mslh nyaa sebagian besar tulisannya kanji smuaa aku yg masih baru belajar bahasa jepang jadi bingunggg,huaaa aku bingunggg masalah nyaa sebagian besar tulisannya kanji smuaa aku yang masih baru belajar bahasa jepang jadi bingunggg,"['huaaa', 'aku', 'bingunggg', 'masalah', 'nyaa', 'sebagian', 'besar', 'tulisannya', 'kanji', 'smuaa', 'aku', 'yang', 'masih', 'baru', 'belajar', 'bahasa', 'jepang', 'jadi', 'bingunggg']","['huaaa', 'aku', 'bingung', 'masalah', 'nyaa', 'sebagian', 'besar', 'tulisannya', 'kanji', 'smuaa', 'aku', 'yang', 'masih', 'baru', 'belajar', 'bahasa', 'jepang', 'jadi', 'bingung']","['huaaa', 'bingung', 'nyaa', 'tulisannya', 'kanji', 'smuaa', 'belajar', 'bahasa', 'jepang', 'bingung']",huaaa bingung nyaa tulisannya kanji smuaa belajar bahasa jepang bingung,huaaa bingung nyaa tulis kanji smuaa ajar bahasa jepang bingung,"['huaaa', 'bingung', 'nyaa', 'tulis', 'kanji', 'smuaa', 'ajar', 'bahasa', 'jepang', 'bingung']",11,positive
sangat membantu buat pemula,sangat membantu buat pemula,sangat membantu buat pemula,sangat membantu buat pemula,sangat membantu buat pemula,"['sangat', 'membantu', 'buat', 'pemula']","['sangat', 'membantu', 'buat', 'pemula']","['membantu', 'pemula']",membantu pemula,bantu mula,"['bantu', 'mula']",10,positive
aplikasi sangat membantu,aplikasi sangat membantu,aplikasi sangat membantu,aplikasi sangat membantu,aplikasi sangat membantu,"['aplikasi', 'sangat', 'membantu']","['aplikasi', 'sangat', 'membantu']","['aplikasi', 'membantu']",aplikasi membantu,aplikasi bantu,"['aplikasi', 'bantu']",11,positive
kerenn polll suka bangett,kerenn polll suka bangett,kerenn polll suka bangett,kerenn polll suka bangett,kerenn polll suka bangett,"['kerenn', 'polll', 'suka', 'bangett']","['keren', 'pol', 'suka', 'banget']","['keren', 'pol', 'suka', 'banget']",keren pol suka banget,keren pol suka banget,"['keren', 'pol', 'suka', 'banget']",8,positive
bagus untuk pemula,bagus untuk pemula,bagus untuk pemula,bagus untuk pemula,bagus untuk pemula,"['bagus', 'untuk', 'pemula']","['bagus', 'untuk', 'pemula']","['bagus', 'pemula']",bagus pemula,bagus mula,"['bagus', 'mula']",9,positive
mempermudah belajar bahasa,mempermudah belajar bahasa,mempermudah belajar bahasa,mempermudah belajar bahasa,mempermudah belajar bahasa,"['mempermudah', 'belajar', 'bahasa']","['mempermudah', 'belajar', 'bahasa']","['mempermudah', 'belajar', 'bahasa']",mempermudah belajar bahasa,mudah ajar bahasa,"['mudah', 'ajar', 'bahasa']",13,positive
